,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Taxi drives per hour
444,New York City,2015-03-19T13:00:00,2.8,-0.5,-17.4,21.04,0.0,,,0.0,0.0,28.9,12.3,316.0,1026.6,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",387
445,New York City,2015-03-19T14:00:00,3.5,-1.3,-17.6,19.66,0.0,,,0.0,0.0,34.9,23.8,318.0,1026.0,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",375
446,New York City,2015-03-19T15:00:00,4.7,1.0,-16.8,19.27,0.0,,,0.0,0.0,33.0,18.1,293.0,1025.1,25.4,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",300
465,New York City,2015-03-20T10:00:00,2.1,-1.1,-11.8,35.01,0.0,,,0.45,0.9,,11.1,75.0,1027.0,100.0,16.0,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",317
466,New York City,2015-03-20T11:00:00,2.9,-0.2,-9.8,38.88,0.0,,,0.45,1.35,,11.6,94.0,1026.8,100.0,16.0,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",307
467,New York City,2015-03-20T12:00:00,2.7,-0.3,-5.6,54.32,0.0,,,0.45,1.8,25.9,11.1,128.0,1026.2,100.0,9.6,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",379
468,New York City,2015-03-20T13:00:00,1.7,-1.7,-2.7,72.3,0.05,,,0.45,2.25,,12.0,73.0,1025.4,100.0,2.7,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",413
469,New York City,2015-03-20T14:00:00,0.4,-3.9,-1.8,85.45,0.62,,,0.45,2.7,,14.9,79.0,1024.7,100.0,0.4,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",413
470,New York City,2015-03-20T15:00:00,0.0,-4.3,-1.8,87.99,1.33,,,0.45,3.15,,14.0,73.0,1023.9,100.0,0.4,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",259
489,New York City,2015-03-21T10:00:00,1.0,1.0,-2.1,79.74,0.0,,,0.0,9.9,,0.0,0.0,1018.0,89.5,11.1,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",335
490,New York City,2015-03-21T11:00:00,2.5,2.5,-2.1,71.65,0.0,,,0.0,9.45,,0.0,0.0,1017.7,44.6,14.2,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",359
491,New York City,2015-03-21T12:00:00,3.6,1.8,-1.7,68.5,0.0,,,0.0,9.0,,7.0,278.0,1017.0,25.4,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",381
492,New York City,2015-03-21T13:00:00,4.0,2.1,-1.9,65.71,0.0,,,0.0,8.55,,7.4,256.0,1015.9,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",401
493,New York City,2015-03-21T14:00:00,4.6,2.1,-0.9,67.54,0.0,,,0.0,8.1,,10.6,228.0,1014.9,98.2,14.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",400
494,New York City,2015-03-21T15:00:00,5.2,2.8,-0.8,65.26,0.0,,,0.0,7.65,,10.8,246.0,1013.4,97.5,14.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",305
513,New York City,2015-03-22T10:00:00,1.4,-4.3,-10.2,41.64,0.0,,,0.0,0.0,35.0,27.0,302.0,1018.5,30.4,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",306
514,New York City,2015-03-22T11:00:00,2.5,-1.9,-11.0,36.33,0.0,,,0.0,0.0,32.0,18.2,301.0,1018.4,24.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",359
515,New York City,2015-03-22T12:00:00,3.4,-0.9,-11.9,31.63,0.0,,,0.0,0.0,39.0,19.8,302.0,1018.3,27.9,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",397
516,New York City,2015-03-22T13:00:00,3.9,-0.4,-12.0,30.37,0.0,,,0.0,0.0,43.1,21.1,310.0,1017.9,27.9,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",416
517,New York City,2015-03-22T14:00:00,4.5,0.4,-11.7,29.64,0.0,,,0.0,0.0,36.4,20.4,313.0,1017.6,19.2,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",379
518,New York City,2015-03-22T15:00:00,5.0,1.2,-11.3,29.78,0.0,,,0.0,0.0,35.6,18.7,312.0,1017.0,19.2,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",293
537,New York City,2015-03-23T10:00:00,-2.6,-8.6,-14.0,41.12,0.0,,,0.0,0.0,32.3,20.6,309.0,1024.4,19.2,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",303
538,New York City,2015-03-23T11:00:00,-1.3,-6.8,-14.3,36.33,0.0,,,0.0,0.0,31.7,19.7,301.0,1024.3,19.2,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",307
539,New York City,2015-03-23T12:00:00,0.0,-4.6,-13.9,34.19,0.0,,,0.0,0.0,37.2,16.5,318.0,1023.9,14.1,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",315
540,New York City,2015-03-23T13:00:00,1.3,-2.8,-14.6,29.44,0.0,,,0.0,0.0,31.8,15.2,316.0,1023.3,14.1,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",289
541,New York City,2015-03-23T14:00:00,2.1,-2.4,-14.9,27.26,0.0,,,0.0,0.0,47.3,18.2,289.0,1022.7,14.1,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",278
542,New York City,2015-03-23T15:00:00,2.9,-0.9,-16.1,23.15,0.0,,,0.0,0.0,34.8,15.7,304.0,1022.1,10.5,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",239
561,New York City,2015-03-24T10:00:00,-1.0,-3.7,-14.3,35.5,0.0,,,0.0,0.0,,7.6,25.0,1028.0,14.1,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",305
562,New York City,2015-03-24T11:00:00,0.2,-3.3,-14.1,33.31,0.0,,,0.0,0.0,,10.8,41.0,1028.0,14.1,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",281
563,New York City,2015-03-24T12:00:00,1.5,1.5,-14.1,30.18,0.0,,,0.0,0.0,,2.4,0.0,1027.5,25.4,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",376
564,New York City,2015-03-24T13:00:00,2.2,2.2,-14.0,29.07,0.0,,,0.0,0.0,,4.0,339.0,1027.0,50.8,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",355
565,New York City,2015-03-24T14:00:00,3.9,3.9,-13.4,26.93,0.0,,,0.0,0.0,,4.7,328.0,1026.5,95.7,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",275
566,New York City,2015-03-24T15:00:00,5.6,4.1,-12.5,25.81,0.0,,,0.0,0.0,,7.2,338.0,1026.1,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",287
585,New York City,2015-03-25T10:00:00,6.6,5.6,-8.8,32.42,0.0,,,0.0,0.0,,5.9,170.0,1029.5,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",298
586,New York City,2015-03-25T11:00:00,7.4,5.9,-9.7,28.41,0.0,,,0.0,0.0,,8.4,181.0,1029.4,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",351
587,New York City,2015-03-25T12:00:00,8.3,6.4,-10.0,26.12,0.0,,,0.0,0.0,,11.6,162.0,1028.7,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",372
588,New York City,2015-03-25T13:00:00,8.2,5.9,-9.8,26.89,0.0,,,0.0,0.0,26.4,13.1,171.0,1028.0,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",325
589,New York City,2015-03-25T14:00:00,7.2,4.1,-9.9,28.37,0.0,,,0.0,0.0,25.9,17.8,184.0,1027.8,38.4,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",267
590,New York City,2015-03-25T15:00:00,6.0,2.2,-7.4,37.64,0.0,,,0.0,0.0,31.4,20.5,167.0,1027.4,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",315
609,New York City,2015-03-26T10:00:00,8.2,8.2,5.3,82.27,0.0,,,0.0,0.0,,2.1,54.0,1014.2,100.0,5.4,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",341
610,New York City,2015-03-26T11:00:00,9.0,8.0,6.4,83.86,0.0,,,0.0,0.0,,7.2,315.0,1013.0,100.0,5.1,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",358
611,New York City,2015-03-26T12:00:00,9.1,9.1,6.9,86.24,0.0,,,0.0,0.0,,1.2,54.0,1011.5,100.0,4.7,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",394
612,New York City,2015-03-26T13:00:00,9.2,9.2,7.9,91.33,0.62,,,0.0,0.0,,2.1,0.0,1010.2,100.0,2.8,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",423
613,New York City,2015-03-26T14:00:00,10.8,10.8,8.9,88.45,0.16,,,0.0,0.0,,7.5,150.0,1007.8,100.0,6.4,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",320
614,New York City,2015-03-26T15:00:00,10.6,10.6,8.9,89.11,0.36,,,0.0,0.0,,8.0,88.0,1006.2,100.0,5.1,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",276
633,New York City,2015-03-27T10:00:00,4.6,2.0,2.1,83.81,0.0,,,0.0,0.0,,10.7,4.0,1007.7,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",303
634,New York City,2015-03-27T11:00:00,5.3,3.0,1.7,77.25,0.0,,,0.0,0.0,,10.1,330.0,1007.6,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",332
635,New York City,2015-03-27T12:00:00,6.0,5.0,1.8,74.33,0.0,,,0.0,0.0,,5.6,359.0,1007.2,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",340
636,New York City,2015-03-27T13:00:00,6.8,4.6,1.5,68.99,0.0,,,0.0,0.0,29.5,10.9,324.0,1006.8,99.2,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",353
637,New York City,2015-03-27T14:00:00,6.8,6.8,0.8,65.41,0.0,,,0.0,0.0,,4.1,340.0,1006.8,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732",304
638,New York City,2015-03-27T15:00:00,7.0,4.7,-0.1,60.55,0.0,,,0.0,0.0,,12.0,332.0,1006.6,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",299
657,New York City,2015-03-28T10:00:00,1.4,-3.2,-7.5,51.27,0.0,,,0.0,0.0,35.3,18.3,312.0,1009.7,98.2,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",388
658,New York City,2015-03-28T11:00:00,1.4,-2.7,-7.4,51.8,0.0,,,0.0,0.0,40.7,15.4,340.0,1010.1,98.2,14.9,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",391
659,New York City,2015-03-28T12:00:00,1.5,-3.8,-6.4,55.7,0.0,,,0.0,0.0,36.4,23.8,326.0,1010.3,98.2,9.3,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",423
660,New York City,2015-03-28T13:00:00,1.8,-2.3,-5.5,58.52,0.0,,,0.0,0.0,37.1,15.2,330.0,1010.4,98.2,13.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",472
661,New York City,2015-03-28T14:00:00,3.0,-0.9,-5.3,54.45,0.0,,,0.0,0.0,36.0,16.0,28.0,1010.3,98.2,14.9,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",394
662,New York City,2015-03-28T15:00:00,3.5,0.1,-6.0,50.07,0.0,,,0.0,0.0,34.9,13.7,350.0,1010.3,95.7,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",348
681,New York City,2015-03-29T10:00:00,-0.4,-4.2,-16.4,28.92,0.0,,,0.0,0.0,,11.3,340.0,1025.5,15.6,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",384
682,New York City,2015-03-29T11:00:00,1.0,-2.4,-17.0,24.8,0.0,,,0.0,0.0,,11.4,353.0,1025.5,4.4,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",457
683,New York City,2015-03-29T12:00:00,2.9,-0.3,-17.7,20.34,0.0,,,0.0,0.0,27.7,12.0,331.0,1025.1,0.0,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",484
684,New York City,2015-03-29T13:00:00,3.9,0.6,-17.4,19.35,0.0,,,0.0,0.0,29.5,14.1,310.0,1024.7,0.0,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",436
685,New York City,2015-03-29T14:00:00,4.7,3.0,-17.0,19.03,0.0,,,0.0,0.0,,7.3,320.0,1024.0,0.0,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",296
686,New York City,2015-03-29T15:00:00,6.5,4.2,-15.8,18.43,0.0,,,0.0,0.0,33.5,11.6,316.0,1022.8,4.4,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",297
705,New York City,2015-03-30T10:00:00,3.9,0.0,-1.5,67.99,0.0,,,0.0,0.0,28.6,17.6,237.0,1011.8,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",343
706,New York City,2015-03-30T11:00:00,4.2,-0.4,-1.4,66.86,0.0,,,0.0,0.0,40.8,25.0,242.0,1011.2,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",356
707,New York City,2015-03-30T12:00:00,5.7,2.6,-0.9,62.84,0.0,,,0.0,0.0,34.2,15.1,230.0,1010.1,95.7,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",421
708,New York City,2015-03-30T13:00:00,7.9,5.4,-1.1,52.95,0.0,,,0.0,0.0,35.3,14.6,220.0,1009.3,31.0,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",422
709,New York City,2015-03-30T14:00:00,10.2,10.2,-1.5,44.21,0.0,,,0.0,0.0,48.2,17.2,256.0,1008.5,65.0,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",293
710,New York City,2015-03-30T15:00:00,11.8,11.8,-2.5,36.72,0.0,,,0.0,0.0,47.3,21.3,276.0,1007.9,65.0,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",390
729,New York City,2015-03-31T10:00:00,6.7,3.7,-5.5,41.4,0.0,,,0.0,0.0,,15.8,283.0,1011.8,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",371
730,New York City,2015-03-31T11:00:00,7.3,4.9,-6.0,38.38,0.0,,,0.0,0.0,30.6,13.2,257.0,1011.3,50.8,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",383
731,New York City,2015-03-31T12:00:00,7.7,6.6,-6.1,37.04,0.0,,,0.0,0.0,29.5,6.9,307.0,1010.3,90.6,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",377
732,New York City,2015-03-31T13:00:00,7.7,6.4,-6.1,36.94,0.0,,,0.0,0.0,,7.7,220.0,1009.3,99.2,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",424
733,New York City,2015-03-31T14:00:00,5.3,5.3,-2.6,56.91,0.0,,,0.0,0.0,31.7,2.5,336.0,1008.7,100.0,13.5,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",365
734,New York City,2015-03-31T15:00:00,4.0,0.1,-0.1,74.4,0.3,,,0.0,0.0,,17.9,358.0,1008.3,100.0,13.5,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",425
753,New York City,2015-04-01T10:00:00,2.2,-0.5,-8.0,46.88,0.0,,,0.0,0.0,,9.1,303.0,1018.5,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",358
754,New York City,2015-04-01T11:00:00,3.8,0.8,-9.9,36.11,0.0,,,0.0,0.0,,12.0,309.0,1018.7,25.4,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",386
755,New York City,2015-04-01T12:00:00,5.5,3.0,-10.5,30.5,0.0,,,0.0,0.0,,11.4,278.0,1018.7,56.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",365
756,New York City,2015-04-01T13:00:00,7.1,4.0,-9.8,29.02,0.0,,,0.0,0.0,33.5,17.4,308.0,1018.7,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",363
757,New York City,2015-04-01T14:00:00,7.9,5.5,-8.1,31.34,0.0,,,0.0,0.0,45.1,13.4,307.0,1018.9,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",319
758,New York City,2015-04-01T15:00:00,8.5,6.1,-8.0,30.24,0.0,,,0.0,0.0,36.7,14.9,291.0,1018.5,27.9,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",373
777,New York City,2015-04-02T10:00:00,10.3,10.3,-3.6,37.53,0.0,,,0.0,0.0,27.7,21.6,234.0,1024.0,19.2,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",376
778,New York City,2015-04-02T11:00:00,13.1,13.1,-3.2,32.08,0.0,,,0.0,0.0,37.6,21.0,223.0,1022.9,14.1,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",339
779,New York City,2015-04-02T12:00:00,14.3,14.3,-3.0,30.08,0.0,,,0.0,0.0,45.2,25.3,231.0,1021.8,10.5,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",463
780,New York City,2015-04-02T13:00:00,16.3,16.3,-2.2,28.07,0.0,,,0.0,0.0,45.5,19.4,231.0,1020.6,14.1,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",442
781,New York City,2015-04-02T14:00:00,17.2,17.2,-1.4,28.17,0.0,,,0.0,0.0,39.4,20.8,203.0,1019.2,14.1,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",371
782,New York City,2015-04-02T15:00:00,18.5,18.5,-0.7,27.2,0.0,,,0.0,0.0,45.4,27.0,181.0,1018.0,14.1,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",411
801,New York City,2015-04-03T10:00:00,17.1,17.1,8.2,55.83,0.0,,,0.0,0.0,29.8,14.7,246.0,1010.9,99.2,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",457
802,New York City,2015-04-03T11:00:00,16.4,16.4,9.9,65.37,0.05,,,0.0,0.0,34.4,16.5,246.0,1010.9,99.2,14.8,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",492
803,New York City,2015-04-03T12:00:00,16.6,16.6,11.0,69.64,0.07,,,0.0,0.0,,14.6,253.0,1010.6,99.2,14.2,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",488
804,New York City,2015-04-03T13:00:00,16.1,16.1,12.3,77.9,0.43,,,0.0,0.0,,11.5,262.0,1010.4,100.0,10.7,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732",484
805,New York City,2015-04-03T14:00:00,16.0,16.0,13.0,82.24,0.52,,,0.0,0.0,,7.5,228.0,1009.6,99.2,10.9,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",338
806,New York City,2015-04-03T15:00:00,16.7,16.7,13.2,79.8,0.0,,,0.0,0.0,31.7,14.0,232.0,1008.9,100.0,11.9,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",334
825,New York City,2015-04-04T10:00:00,9.8,6.8,-1.0,46.88,0.0,,,0.0,0.0,56.8,23.0,300.0,1008.0,73.9,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",411
826,New York City,2015-04-04T11:00:00,10.5,10.5,-2.7,39.48,0.0,,,0.0,0.0,58.7,29.4,298.0,1009.3,50.0,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",474
827,New York City,2015-04-04T12:00:00,9.9,6.6,-3.7,38.0,0.0,,,0.0,0.0,63.9,29.3,288.0,1010.4,73.9,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",460
828,New York City,2015-04-04T13:00:00,10.1,10.1,-5.6,32.77,0.0,,,0.0,0.0,57.1,31.0,310.0,1011.2,46.4,16.0,,,,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",481
829,New York City,2015-04-04T14:00:00,10.4,10.4,-8.8,24.93,0.0,,,0.0,0.0,64.1,33.5,307.0,1012.2,15.6,16.0,,,,,Clear,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",373
830,New York City,2015-04-04T15:00:00,10.4,10.4,-8.6,25.32,0.0,,,0.0,0.0,64.6,36.0,312.0,1012.6,10.5,16.0,,,,,Clear,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",412
849,New York City,2015-04-05T10:00:00,8.7,6.5,-6.3,34.03,0.0,,,0.0,0.0,,13.9,269.0,1023.3,30.4,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",312
850,New York City,2015-04-05T11:00:00,10.9,10.9,-5.4,31.35,0.0,,,0.0,0.0,30.6,12.8,265.0,1022.2,24.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",426
851,New York City,2015-04-05T12:00:00,12.4,12.4,-4.2,31.24,0.0,,,0.0,0.0,41.1,20.6,239.0,1021.0,25.4,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",441
852,New York City,2015-04-05T13:00:00,14.7,14.7,-3.6,28.12,0.0,,,0.0,0.0,38.3,22.2,251.0,1019.9,65.0,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",503
853,New York City,2015-04-05T14:00:00,14.9,14.9,-4.2,26.64,0.0,,,0.0,0.0,55.0,32.6,240.0,1019.0,95.7,16.0,,,,,Overcast,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",380
854,New York City,2015-04-05T15:00:00,16.0,16.0,-4.3,24.4,0.0,,,0.0,0.0,62.8,41.7,276.0,1018.6,98.2,16.0,,,,,Overcast,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",356
873,New York City,2015-04-06T10:00:00,8.1,6.3,2.0,65.33,0.0,,,0.0,0.0,,10.5,120.0,1026.2,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",366
874,New York City,2015-04-06T11:00:00,10.4,10.4,2.2,56.96,0.0,,,0.0,0.0,,11.3,70.0,1025.8,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",367
875,New York City,2015-04-06T12:00:00,11.3,11.3,2.2,53.32,0.0,,,0.0,0.0,,6.1,52.0,1025.6,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",430
876,New York City,2015-04-06T13:00:00,13.5,13.5,1.8,44.89,0.0,,,0.0,0.0,,13.3,85.0,1024.8,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",385
877,New York City,2015-04-06T14:00:00,13.6,13.6,1.3,43.25,0.0,,,0.0,0.0,,13.6,48.0,1023.7,19.2,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",351
878,New York City,2015-04-06T15:00:00,15.0,15.0,1.6,40.31,0.0,,,0.0,0.0,,14.8,73.0,1022.5,19.2,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",391
897,New York City,2015-04-07T10:00:00,11.6,11.6,7.0,73.41,0.0,,,0.0,0.0,,13.1,58.0,1022.2,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",373
