,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Taxi drives per hour
2966,New York City,2016-04-01T16:00:00,25.7,25.7,13.6,47.37,0.0,0.0,,0.0,0.0,32.2,19.1,240.0,998.0,25.4,16.0,450.0,1.6,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10262
2984,New York City,2016-04-02T10:00:00,10.3,10.3,6.7,78.66,1.6,100.0,rain,0.0,0.0,,3.3,329.0,1002.7,100.0,7.2,214.9,0.8,2.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11800
2985,New York City,2016-04-02T11:00:00,9.6,7.9,6.4,80.7,1.4,100.0,rain,0.0,0.0,,11.6,267.0,1002.8,100.0,8.4,349.3,1.3,3.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12542
2986,New York City,2016-04-02T12:00:00,10.7,10.7,6.7,76.57,0.15,100.0,rain,0.0,0.0,,4.9,294.0,1000.9,100.0,16.0,522.8,1.9,5.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12349
2987,New York City,2016-04-02T13:00:00,11.0,11.0,5.5,69.02,0.0,0.0,,0.0,0.0,,4.2,301.0,999.6,100.0,16.0,653.8,2.4,7.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12937
2988,New York City,2016-04-02T14:00:00,11.3,11.3,3.6,59.26,0.0,0.0,,0.0,0.0,29.5,21.1,235.0,997.8,97.5,16.0,661.3,2.4,7.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12056
2989,New York City,2016-04-02T15:00:00,12.7,12.7,4.1,55.99,0.0,0.0,,0.0,0.0,29.5,19.9,182.0,997.0,50.8,16.0,426.0,1.5,4.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11409
2990,New York City,2016-04-02T16:00:00,12.2,12.2,4.6,59.6,0.0,0.0,,0.0,0.0,,10.8,192.0,994.9,88.9,16.0,305.8,1.1,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10928
3008,New York City,2016-04-03T10:00:00,1.7,-4.9,-11.5,37.02,0.0,0.0,,0.0,0.0,65.5,37.0,294.0,1006.0,46.4,16.0,545.3,2.0,5.0,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",8587
3009,New York City,2016-04-03T11:00:00,2.2,-4.4,-12.5,32.82,0.0,0.0,,0.0,0.0,67.2,40.3,289.0,1007.7,50.0,16.0,751.3,2.7,8.0,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11597
3010,New York City,2016-04-03T12:00:00,2.6,-3.4,-13.3,29.83,0.0,0.0,,0.0,0.0,65.3,34.2,299.0,1008.8,50.0,16.0,868.8,3.1,9.0,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13196
3011,New York City,2016-04-03T13:00:00,3.7,-1.2,-12.8,28.84,0.0,0.0,,0.0,0.0,62.6,26.2,298.0,1009.9,50.0,16.0,895.5,3.2,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13617
3012,New York City,2016-04-03T14:00:00,3.7,-1.6,-14.4,25.18,0.0,0.0,,0.0,0.0,58.7,30.5,300.0,1010.3,35.9,16.0,835.8,3.0,8.0,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12864
3013,New York City,2016-04-03T15:00:00,4.3,-0.5,-14.3,24.32,0.0,0.0,,0.0,0.0,57.0,26.5,300.0,1011.0,19.2,16.0,705.5,2.5,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12022
3014,New York City,2016-04-03T16:00:00,4.6,-0.1,-14.4,23.76,0.0,0.0,,0.0,0.0,53.2,27.0,314.0,1011.6,8.0,16.0,526.0,1.9,5.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11338
3032,New York City,2016-04-04T10:00:00,4.9,3.5,1.6,79.07,0.91,100.0,rain,0.0,0.0,35.3,6.5,29.0,1010.6,100.0,10.3,505.3,1.8,5.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,72503014732",11884
3033,New York City,2016-04-04T11:00:00,5.8,3.8,2.9,81.2,0.58,100.0,rain,0.0,0.0,,9.5,30.0,1010.2,94.5,14.5,641.5,2.3,6.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,72503014732",10096
3034,New York City,2016-04-04T12:00:00,6.1,3.8,3.6,83.72,0.58,100.0,rain,0.0,0.0,,11.4,32.0,1009.8,100.0,8.9,674.3,2.4,7.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,72503014732",11240
3035,New York City,2016-04-04T13:00:00,6.3,4.2,4.2,85.99,0.72,100.0,rain,0.0,0.0,,10.6,23.0,1009.4,100.0,9.5,660.5,2.4,7.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,72503014732",11012
3036,New York City,2016-04-04T14:00:00,6.5,4.1,4.5,87.14,0.87,100.0,rain,0.0,0.0,,12.0,42.0,1009.0,100.0,8.6,358.1,1.3,4.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,72503014732",12118
3037,New York City,2016-04-04T15:00:00,6.4,4.4,4.8,89.87,3.0,100.0,rain,0.0,0.0,,9.5,37.0,1009.3,100.0,2.8,166.3,0.6,2.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13517
3038,New York City,2016-04-04T16:00:00,6.6,3.9,4.8,88.44,1.4,100.0,rain,0.0,0.0,48.1,13.5,45.0,1008.9,100.0,3.8,86.2,0.3,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11597
3056,New York City,2016-04-05T10:00:00,-0.7,-7.1,-13.3,37.96,0.0,0.0,,0.0,0.0,51.4,27.4,16.0,1025.9,16.4,16.0,735.3,2.6,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,72503014732",11925
3057,New York City,2016-04-05T11:00:00,0.7,-4.8,-14.3,31.64,0.0,0.0,,0.0,0.0,46.2,23.6,22.0,1026.6,16.4,16.0,858.8,3.1,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,72503014732",11177
3058,New York City,2016-04-05T12:00:00,1.4,-3.8,-13.5,31.91,0.0,0.0,,0.0,0.0,37.4,22.9,17.0,1026.9,4.4,16.0,920.3,3.3,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12350
3059,New York City,2016-04-05T13:00:00,2.3,-2.4,-14.5,27.73,0.0,0.0,,0.0,0.0,36.8,20.7,33.0,1026.8,4.4,16.0,917.0,3.3,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11451
3060,New York City,2016-04-05T14:00:00,3.7,0.1,-13.4,27.34,0.0,0.0,,0.0,0.0,38.9,15.1,349.0,1026.3,0.0,16.0,849.8,3.1,8.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11798
3061,New York City,2016-04-05T15:00:00,4.1,1.0,-14.2,24.86,0.0,0.0,,0.0,0.0,37.9,13.5,344.0,1025.9,0.0,16.0,723.8,2.6,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12729
3062,New York City,2016-04-05T16:00:00,5.5,2.2,-14.0,23.05,0.0,0.0,,0.0,0.0,33.1,16.3,1.0,1025.5,0.0,16.0,549.5,2.0,5.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11092
3080,New York City,2016-04-06T10:00:00,3.2,1.7,-12.5,30.6,0.0,0.0,,0.0,0.0,,5.7,194.3,1029.4,19.2,16.0,630.8,2.3,6.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11813
3081,New York City,2016-04-06T11:00:00,5.7,3.0,-11.4,28.09,0.0,0.0,,0.0,0.0,,12.6,187.0,1028.7,27.9,16.0,834.3,3.0,8.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10795
3082,New York City,2016-04-06T12:00:00,6.5,3.8,-11.5,26.37,0.0,0.0,,0.0,0.0,29.5,13.8,177.0,1027.5,34.2,16.0,878.0,3.2,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12188
3083,New York City,2016-04-06T13:00:00,7.3,5.1,-8.5,31.54,0.0,0.0,,0.0,0.0,35.3,12.0,152.0,1026.3,34.2,16.0,868.5,3.1,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11263
3084,New York City,2016-04-06T14:00:00,7.4,4.6,-7.6,33.7,0.0,0.0,,0.0,0.0,34.2,16.0,163.0,1025.0,25.4,16.0,810.0,2.9,8.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11615
3085,New York City,2016-04-06T15:00:00,7.6,4.6,-7.4,33.7,0.0,0.0,,0.0,0.0,41.1,17.7,148.0,1023.3,53.3,16.0,688.8,2.5,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12781
3086,New York City,2016-04-06T16:00:00,7.1,2.7,-5.9,39.12,0.0,0.0,,0.0,0.0,48.4,32.7,158.0,1021.7,88.9,16.0,521.0,1.9,5.0,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11062
3104,New York City,2016-04-07T10:00:00,13.6,13.6,8.7,72.36,0.0,0.0,,0.0,0.0,34.8,18.8,181.0,1004.7,53.4,16.0,206.9,0.7,2.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11954
3105,New York City,2016-04-07T11:00:00,13.1,13.1,8.8,75.41,0.0,0.0,,0.0,0.0,35.1,21.0,157.0,1003.3,92.3,16.0,234.7,0.8,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11009
3106,New York City,2016-04-07T12:00:00,13.1,13.1,9.6,79.19,0.0,0.0,,0.0,0.0,49.1,18.1,152.0,1001.1,99.2,14.8,202.4,0.7,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12612
3107,New York City,2016-04-07T13:00:00,13.2,13.2,10.4,83.41,0.1,100.0,rain,0.0,0.0,54.2,17.9,161.0,998.3,100.0,10.6,171.9,0.6,2.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",14279
3108,New York City,2016-04-07T14:00:00,12.1,12.1,10.5,89.81,1.86,100.0,rain,0.0,0.0,45.2,20.6,152.0,996.4,100.0,10.3,177.8,0.6,2.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12277
3109,New York City,2016-04-07T15:00:00,13.1,13.1,10.9,86.56,0.33,100.0,rain,0.0,0.0,45.3,17.8,178.0,994.8,100.0,10.5,173.8,0.6,2.0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC",12792
3110,New York City,2016-04-07T16:00:00,14.3,14.3,10.0,75.46,0.02,100.0,rain,0.0,0.0,48.4,18.4,199.0,994.2,95.7,14.2,87.1,0.3,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10171
3128,New York City,2016-04-08T10:00:00,8.1,5.0,-1.1,52.44,0.0,0.0,,0.0,0.0,32.1,19.7,263.0,1001.8,95.7,16.0,478.1,1.7,5.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12779
3129,New York City,2016-04-08T11:00:00,8.0,4.3,-3.1,45.35,0.18,100.0,rain,0.0,0.0,42.1,26.3,274.0,1002.5,95.7,16.0,605.8,2.2,6.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11087
3130,New York City,2016-04-08T12:00:00,8.2,5.2,-3.8,42.53,0.0,0.0,,0.0,0.0,37.9,18.8,250.0,1002.5,95.7,16.0,653.5,2.4,7.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12490
3131,New York City,2016-04-08T13:00:00,8.5,5.7,-4.0,41.05,0.0,0.0,,0.0,0.0,43.5,18.1,247.0,1002.6,97.5,16.0,667.5,2.4,7.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12157
3132,New York City,2016-04-08T14:00:00,7.1,3.5,-5.4,40.67,0.0,0.0,,0.0,0.0,42.7,22.1,269.0,1003.3,98.2,16.0,539.5,1.9,5.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12414
3133,New York City,2016-04-08T15:00:00,7.6,4.2,-6.3,36.85,0.0,0.0,,0.0,0.0,45.0,21.4,274.0,1003.7,90.6,16.0,448.9,1.6,4.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13137
3134,New York City,2016-04-08T16:00:00,7.2,3.6,-6.6,36.84,0.0,0.0,,0.0,0.0,49.4,23.3,288.0,1004.2,95.7,16.0,377.5,1.4,4.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11138
3152,New York City,2016-04-09T10:00:00,5.6,2.0,-4.0,50.31,0.0,0.0,,0.0,0.0,,18.4,54.0,1006.8,90.6,16.0,203.3,0.7,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10361
3153,New York City,2016-04-09T11:00:00,5.8,2.7,-2.6,54.9,0.0,0.0,,0.0,0.0,,15.5,60.0,1006.5,100.0,16.0,205.8,0.7,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11862
3154,New York City,2016-04-09T12:00:00,6.1,2.7,-2.7,53.03,0.0,0.0,,0.0,0.0,,18.7,63.0,1006.3,100.0,16.0,211.1,0.8,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",14756
3155,New York City,2016-04-09T13:00:00,4.1,1.3,-0.5,71.51,0.08,100.0,rain,0.0,0.0,,11.5,50.0,1006.5,100.0,12.4,220.0,0.8,2.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",16610
3156,New York City,2016-04-09T14:00:00,3.5,-0.4,0.8,82.97,0.91,100.0,rain,0.0,0.0,,16.7,41.0,1006.8,100.0,7.4,211.3,0.8,2.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",15039
3157,New York City,2016-04-09T15:00:00,3.4,-0.2,0.8,82.82,0.61,100.0,rain,0.0,0.0,,15.5,49.0,1006.9,100.0,9.3,178.1,0.6,2.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732",14119
3158,New York City,2016-04-09T16:00:00,3.5,0.1,1.0,83.51,0.56,100.0,rain,0.0,0.0,,14.4,20.0,1007.2,100.0,9.0,128.8,0.5,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12367
3176,New York City,2016-04-10T10:00:00,2.6,0.2,-8.6,43.3,0.0,0.0,,0.0,0.0,,8.7,306.0,1026.9,10.5,16.0,750.0,2.7,8.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",8415
3177,New York City,2016-04-10T11:00:00,4.3,1.9,-9.2,36.58,0.0,0.0,,0.0,0.0,25.9,9.8,340.0,1026.9,10.5,16.0,866.8,3.1,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10803
3178,New York City,2016-04-10T12:00:00,5.8,4.0,-9.9,31.41,0.0,0.0,,0.0,0.0,,8.5,305.0,1026.9,10.5,16.0,923.3,3.3,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11651
3179,New York City,2016-04-10T13:00:00,6.9,5.5,-10.6,27.52,0.0,0.0,,0.0,0.0,,7.3,230.0,1026.6,10.5,16.0,916.0,3.3,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11419
3180,New York City,2016-04-10T14:00:00,8.1,6.4,-10.4,25.63,0.0,0.0,,0.0,0.0,31.7,10.2,258.0,1026.4,19.2,16.0,845.0,3.0,8.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11269
3181,New York City,2016-04-10T15:00:00,9.0,7.4,-9.8,25.31,0.0,0.0,,0.0,0.0,31.7,10.3,268.0,1025.9,14.1,16.0,716.3,2.6,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10745
3182,New York City,2016-04-10T16:00:00,9.6,7.9,-9.6,24.86,0.0,0.0,,0.0,0.0,31.7,11.6,222.0,1025.1,14.1,16.0,519.3,1.9,5.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",9846
3200,New York City,2016-04-11T10:00:00,10.0,10.0,2.9,61.28,0.0,0.0,,0.0,0.0,,13.4,186.0,1022.7,100.0,16.0,487.1,1.8,5.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,72503014732",10448
3201,New York City,2016-04-11T11:00:00,11.0,11.0,2.7,56.78,0.0,0.0,,0.0,0.0,25.9,17.3,172.0,1022.1,100.0,16.0,527.5,1.9,5.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,72503014732",9431
3202,New York City,2016-04-11T12:00:00,12.6,12.6,2.5,50.26,0.0,0.0,,0.0,0.0,37.1,17.3,172.0,1021.4,97.2,16.0,602.0,2.2,6.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,72503014732",9899
3203,New York City,2016-04-11T13:00:00,15.5,15.5,2.6,42.07,0.0,0.0,,0.0,0.0,42.5,21.9,178.0,1020.1,93.3,16.0,672.0,2.4,7.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,72503014732",9551
3204,New York City,2016-04-11T14:00:00,16.4,16.4,2.1,38.18,0.39,100.0,rain,0.0,0.0,40.6,19.3,211.0,1019.3,50.0,16.0,717.8,2.6,7.0,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,72503014732",10005
3205,New York City,2016-04-11T15:00:00,16.3,16.3,3.8,43.28,0.0,0.0,,0.0,0.0,42.4,19.2,172.0,1018.2,19.2,16.0,629.3,2.3,6.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11327
3206,New York City,2016-04-11T16:00:00,16.6,16.6,3.8,42.63,0.0,0.0,,0.0,0.0,36.4,21.7,179.0,1017.3,19.2,16.0,423.1,1.5,4.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10364
3224,New York City,2016-04-12T10:00:00,13.5,13.5,12.2,91.29,1.51,100.0,rain,0.0,0.0,,10.1,207.0,1014.4,100.0,7.2,194.6,0.7,2.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12683
3225,New York City,2016-04-12T11:00:00,8.5,5.7,4.4,75.41,0.54,100.0,rain,0.0,0.0,44.4,18.4,314.0,1016.7,100.0,15.7,427.4,1.5,4.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11548
3226,New York City,2016-04-12T12:00:00,7.5,5.2,4.1,79.49,0.0,0.0,,0.0,0.0,51.8,12.4,305.0,1017.7,100.0,12.5,527.5,1.9,5.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12704
3227,New York City,2016-04-12T13:00:00,7.9,5.9,2.4,68.5,0.0,0.0,,0.0,0.0,29.5,11.0,309.0,1017.9,98.2,16.0,628.8,2.3,6.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11206
3228,New York City,2016-04-12T14:00:00,8.9,6.8,1.5,59.86,0.0,0.0,,0.0,0.0,38.9,13.6,304.0,1018.1,95.7,16.0,610.3,2.2,6.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11080
3229,New York City,2016-04-12T15:00:00,12.8,12.8,1.8,47.13,0.0,0.0,,0.0,0.0,33.5,13.7,318.0,1018.1,27.9,16.0,568.5,2.0,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11686
3230,New York City,2016-04-12T16:00:00,14.0,14.0,-1.4,34.57,0.0,0.0,,0.0,0.0,35.4,16.3,306.0,1018.1,27.9,16.0,492.5,1.8,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10553
3248,New York City,2016-04-13T10:00:00,7.7,4.5,-4.6,41.46,0.0,0.0,,0.0,0.0,33.5,20.0,19.0,1030.1,0.0,16.0,753.5,2.7,8.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11760
3249,New York City,2016-04-13T11:00:00,9.3,7.1,-3.7,39.56,0.0,0.0,,0.0,0.0,,15.3,51.0,1029.6,6.1,16.0,870.0,3.1,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10785
3250,New York City,2016-04-13T12:00:00,10.1,10.1,-3.8,37.53,0.0,0.0,,0.0,0.0,,12.4,43.0,1029.0,10.5,16.0,926.0,3.3,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11827
3251,New York City,2016-04-13T13:00:00,11.1,11.1,-3.9,34.57,0.0,0.0,,0.0,0.0,,11.7,52.0,1028.5,10.5,16.0,919.0,3.3,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10849
3252,New York City,2016-04-13T14:00:00,11.9,11.9,-3.9,32.86,0.0,0.0,,0.0,0.0,,2.6,0.0,1027.7,10.5,16.0,851.8,3.1,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11266
3253,New York City,2016-04-13T15:00:00,12.2,12.2,-4.3,31.28,0.0,0.0,,0.0,0.0,,9.3,75.0,1026.9,10.5,16.0,726.0,2.6,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12098
3254,New York City,2016-04-13T16:00:00,12.8,12.8,-5.0,28.71,0.0,0.0,,0.0,0.0,,9.4,50.0,1025.9,10.5,16.0,555.0,2.0,6.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10575
3272,New York City,2016-04-14T10:00:00,9.3,6.8,-1.1,48.11,0.0,0.0,,0.0,0.0,,17.4,48.0,1028.8,30.1,16.0,731.8,2.6,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,72503014732",11938
3273,New York City,2016-04-14T11:00:00,10.5,10.5,-2.6,39.79,0.0,0.0,,0.0,0.0,,13.8,52.0,1028.9,16.4,16.0,849.8,3.1,8.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,72503014732",11067
3274,New York City,2016-04-14T12:00:00,12.0,12.0,-3.3,34.12,0.0,0.0,,0.0,0.0,,12.9,56.0,1028.8,16.4,16.0,910.3,3.3,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,72503014732",11956
3275,New York City,2016-04-14T13:00:00,13.4,13.4,-4.3,28.93,0.0,0.0,,0.0,0.0,,8.0,93.0,1027.9,16.4,16.0,908.3,3.3,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,72503014732",11203
3276,New York City,2016-04-14T14:00:00,14.7,14.7,-3.8,27.57,0.0,0.0,,0.0,0.0,29.5,9.4,40.0,1027.2,6.9,16.0,845.5,3.0,8.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,72503014732",11882
3277,New York City,2016-04-14T15:00:00,15.4,15.4,-6.2,22.0,0.0,0.0,,0.0,0.0,,9.8,100.0,1026.6,4.4,16.0,724.3,2.6,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12221
3278,New York City,2016-04-14T16:00:00,16.0,16.0,-7.2,19.65,0.0,0.0,,0.0,0.0,,8.4,70.0,1025.7,4.4,16.0,557.5,2.0,6.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10457
3296,New York City,2016-04-15T10:00:00,10.7,10.7,-0.3,46.42,0.0,0.0,,0.0,0.0,25.9,17.7,51.0,1031.3,0.0,16.0,745.0,2.7,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11521
3297,New York City,2016-04-15T11:00:00,11.7,11.7,-3.7,34.04,0.0,0.0,,0.0,0.0,,11.7,54.0,1031.7,4.4,16.0,861.5,3.1,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10875
3298,New York City,2016-04-15T12:00:00,13.3,13.3,-6.8,24.1,0.0,0.0,,0.0,0.0,,12.4,51.0,1031.6,10.5,16.0,919.0,3.3,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11704
3299,New York City,2016-04-15T13:00:00,13.8,13.8,-8.6,20.38,0.0,0.0,,0.0,0.0,,5.4,29.0,1031.0,14.1,16.0,915.3,3.3,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11288
3300,New York City,2016-04-15T14:00:00,15.1,15.1,-7.3,20.68,0.0,0.0,,0.0,0.0,,2.2,38.0,1030.4,14.1,16.0,850.8,3.1,9.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11569
3301,New York City,2016-04-15T15:00:00,16.4,16.4,-6.2,20.72,0.0,0.0,,0.0,0.0,,6.1,55.0,1029.6,14.1,16.0,729.0,2.6,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12052
3302,New York City,2016-04-15T16:00:00,17.4,17.4,-5.9,19.87,0.0,0.0,,0.0,0.0,,2.1,0.0,1028.7,10.5,16.0,561.3,2.0,6.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10021
3320,New York City,2016-04-16T10:00:00,11.7,11.7,-9.1,22.56,0.0,0.0,,0.0,0.0,31.7,18.7,60.0,1032.0,25.4,16.0,753.5,2.7,8.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10462
3321,New York City,2016-04-16T11:00:00,13.1,13.1,-8.2,21.98,0.0,0.0,,0.0,0.0,,13.8,56.0,1031.5,25.4,16.0,871.3,3.1,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11228
3322,New York City,2016-04-16T12:00:00,14.1,14.1,-7.7,21.4,0.0,0.0,,0.0,0.0,27.7,11.3,42.0,1031.0,25.4,16.0,931.5,3.4,9.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12270
