name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,2018-05-30T13:00:00,23,23,17.5,71.07,0,0,,0,0,,9.5,89,1020.4,80.1,14.2,898,3.2,9,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-30T14:00:00,23.8,23.8,17.5,68.12,0,0,,0,0,,12,82,1020.2,42.1,16,903,3.3,9,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-30T15:00:00,22.8,22.8,16.9,69.44,0,0,,0,0,,10.4,82,1020.4,25.4,16,842,3,8,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-30T16:00:00,23.3,23.3,16.1,63.74,0,0,,0,0,,12.2,147,1020.1,25.4,16,709,2.6,7,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-30T17:00:00,22,22,15.4,66.34,0,0,,0,0,,5.6,79,1019.6,19.2,16,539,1.9,5,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-30T18:00:00,21.4,21.4,13.9,62.54,0,0,,0,0,,10.4,155,1019,34.2,16,370,1.3,4,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-30T19:00:00,20,20,13.6,66.55,0,0,,0,0,,10.7,137,1019.1,34.2,16,174,0.6,2,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-30T20:00:00,16.7,16.7,13.4,80.66,0,0,,0,0,,10.3,140,1019.8,25.4,14.8,31,0.1,0,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-30T21:00:00,16.1,16.1,13.4,84.23,0,0,,0,0,,8.7,108,1019.8,100,15.2,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-30T22:00:00,16.5,16.5,13.9,84.57,0,0,,0,0,,1.2,353,1020,100,15,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-30T23:00:00,17.5,17.5,14.7,83.54,0,0,,0,0,,4.4,44,1019.9,100,16,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,KNYC,72503014732"""
"New York City,2018-05-31T00:00:00,17.4,17.4,14.8,84.93,0,0,,0,0,,3.3,23,1019.8,100,14.4,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-31T01:00:00,17.5,17.5,14.8,84.5,0,0,,0,0,,3.7,23,1019.4,95.7,14.4,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-31T02:00:00,17.2,17.2,14.6,84.69,0,0,,0,0,,4.1,29,1018.9,100,16,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-31T03:00:00,17.6,17.6,14.6,82.39,0,0,,0,0,,9.1,64,1018.5,100,16,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-31T04:00:00,17.2,17.2,14.4,83.86,0,0,,0,0,,8.1,72,1018.1,69.2,16,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-31T05:00:00,17.3,17.3,14.1,81.79,0,0,,0,0,,4.7,37,1018.1,100,16,2.8,0,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-31T06:00:00,17.3,17.3,14.2,82.39,0,0,,0,0,,4.4,42,1018.2,97.5,16,9,0,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-31T07:00:00,17.9,17.9,14.6,80.99,0,0,,0,0,,4.7,42,1018.3,100,16,20,0.1,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-31T08:00:00,18.1,18.1,14.8,81.35,0,0,,0,0,,7.8,50,1018.2,100,14.4,76,0.3,1,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-31T09:00:00,18.6,18.6,15,79.21,0,0,,0,0,33.5,5.2,32,1017.9,100,16,129,0.5,1,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-31T10:00:00,19,19,15.4,79.7,0,0,,0,0,,11,59,1017.8,100,13,164,0.6,2,,Overcast,cloudy,""72505394728,KEWR,KLGA,F1417,KNYC,72503014732"""
"New York City,2018-05-31T11:00:00,19.3,19.3,15.9,80.87,0.05,100,rain,0,0,,10.2,65,1017.5,100,7.8,95,0.3,1,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-31T12:00:00,18.5,18.5,17.3,92.18,0.54,100,rain,0,0,,4.2,42,1017.3,100,5,88,0.3,1,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-31T13:00:00,19,19,17.7,92.21,0.38,100,rain,0,0,,8.9,65,1016.9,100,5,83,0.3,1,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-31T14:00:00,18.9,18.9,17.8,93.13,0.9,100,rain,0,0,,9.1,67,1016.4,100,4.6,185,0.7,2,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-31T15:00:00,19.2,19.2,18.3,94.29,0.07,100,rain,0,0,,7.7,40,1015.8,100,4.3,108,0.4,1,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-31T16:00:00,20,20,18.7,92.21,0,0,,0,0,,5.8,60,1015.2,100,3.7,129,0.5,1,,Overcast,cloudy,""72505394728,KEWR,KLGA,F1417,KNYC,72503014732"""
"New York City,2018-05-31T17:00:00,20,20,18.8,92.68,0,0,,0,0,,3.5,28,1014.6,100,3.6,92,0.3,1,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-31T18:00:00,19.7,19.7,18.9,94.58,0,0,,0,0,,6.9,140.6,1014.2,100,4.5,45,0.2,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-31T19:00:00,19.5,19.5,18.4,93.75,0,0,,0,0,,9.8,100,1014.1,100,4.7,26,0.1,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,F1417,KNYC,72503014732"""
"New York City,2018-05-31T20:00:00,18.9,18.9,18.3,96.24,0,0,,0,0,,8.4,118,1013.6,100,3,9,0,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-31T21:00:00,18.6,18.6,18,96.23,0,0,,0,0,,3.7,73,1013.6,100,3.3,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-31T22:00:00,18.4,18.4,17.8,96.71,0,0,,0,0,,3.3,65,1013.8,100,2.9,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-31T23:00:00,18.4,18.4,18,97.4,0,0,,0,0,,2.4,28,1013.2,100,3.5,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
